"100125","38.86389","-9.13479","38.86389, -9.13479","TRUE","FALSE","3677"
"100126","39.36373","-8.54045","39.36373, -8.54045","TRUE","FALSE","3700"
"100127","38.95738","-8.81137","38.95738, -8.81137","TRUE","FALSE","3707"
"100128","39.00288","-8.75949","39.00288, -8.75949","FALSE","FALSE","3707"
"100129","39.00002","-8.77539","39.00002, -8.77539","TRUE","FALSE","3742"
"100130","39.30524","-8.73187","39.30524, -8.73187","TRUE","FALSE","3744"
"100131","39.38329","-8.65052","39.38329, -8.65052","TRUE","FALSE","3762"
"100132","39.52385","-8.49553","39.52385, -8.49553","FALSE","FALSE","3762"
"100133","38.86238","-8.85613","38.86238, -8.85613","TRUE","FALSE","3848"
"100134","38.97871","-8.67884","38.97871, -8.67884","TRUE","FALSE","3851"
"100135","39.04899","-8.71122","39.04899, -8.71122","TRUE","FALSE","3879"
"100136","39.41891","-8.41645","39.41891, -8.41645","TRUE","FALSE","4031"
"100137","39.12462","-8.66552","39.12462, -8.66552","TRUE","FALSE","415"
"100138","38.98233","-8.83038","38.98233, -8.83038","TRUE","FALSE","4176"
"100139","38.99251","-8.77538","38.99251, -8.77538","FALSE","FALSE","4176"
"100140","39.14254","-8.69898","39.14254, -8.69898","TRUE","FALSE","4187"
"100141","39.107","-8.70891","39.107, -8.70891","FALSE","FALSE","4187"
"100143","38.17381","-7.81815","38.17381, -7.81815","TRUE","FALSE","4361"
"100144","39.04908","-8.81765","39.04908, -8.81765","TRUE","FALSE","4362"
"100145","38.48097","-7.94798","38.48097, -7.94798","TRUE","FALSE","4376"
"100146","39.24035","-7.64064","39.24035, -7.64064","TRUE","FALSE","4383"
"100147","39.30482","-8.66505","39.30482, -8.66505","TRUE","FALSE","4389"
"100148","39.34683","-8.61028","39.34683, -8.61028","TRUE","FALSE","4407"
"100149","38.9931","-8.85574","38.9931, -8.85574","TRUE","FALSE","4437"
"100150","39.01109","-8.84554","39.01109, -8.84554","FALSE","FALSE","4437"
"100151","39.01966","-8.79312","39.01966, -8.79312","FALSE","FALSE","4437"
"100152","39.04855","-8.78468","39.04855, -8.78468","FALSE","FALSE","4437"
"100153","38.9922","-8.77599","38.9922, -8.77599","TRUE","FALSE","4443"
"100154","38.9952","-8.89929","38.9952, -8.89929","TRUE","FALSE","4444"
"100155","38.99823","-8.78914","38.99823, -8.78914","FALSE","FALSE","4444"
"100156","39.03051","-8.71582","39.03051, -8.71582","TRUE","FALSE","4459"
"100157","39.04163","-8.70829","39.04163, -8.70829","TRUE","FALSE","4482"
"100158","39.01591","-8.75529","39.01591, -8.75529","TRUE","FALSE","4500"
"100159","39.10537","-8.7428","39.10537, -8.7428","TRUE","FALSE","4507"
"100160","39.01658","-8.83795","39.01658, -8.83795","TRUE","FALSE","4518"
"100161","38.94669","-8.80384","38.94669, -8.80384","TRUE","FALSE","4537"
"100162","39.02371","-8.75826","39.02371, -8.75826","TRUE","FALSE","4601"
"100163","38.9569","-8.9503","38.9569, -8.9503","TRUE","FALSE","4610"
"100164","39.27252","-8.76128","39.27252, -8.76128","TRUE","FALSE","4615"
"100165","38.84078","-8.19924","38.84078, -8.19924","TRUE","FALSE","4650"
"100166","38.85053","-8.18595","38.85053, -8.18595","FALSE","FALSE","4650"
"100167","39.17977","-8.59133","39.17977, -8.59133","TRUE","FALSE","4661"
"100168","38.96047","-8.60498","38.96047, -8.60498","TRUE","FALSE","4662"
"100169","39.00386","-8.859","39.00386, -8.859","TRUE","FALSE","4701"
"100170","39.12859","-8.66562","39.12859, -8.66562","TRUE","FALSE","4712"
"100171","39.42163","-8.48067","39.42163, -8.48067","TRUE","FALSE","4743"
"100172","39.34643","-8.56892","39.34643, -8.56892","TRUE","FALSE","4746"
"100173","39.3487","-8.57838","39.3487, -8.57838","FALSE","FALSE","4746"
"100174","39.02572","-8.7603","39.02572, -8.7603","TRUE","FALSE","4766"
"100175","39.02569","-8.77876","39.02569, -8.77876","TRUE","FALSE","4775"
"100176","39.16057","-8.67084","39.16057, -8.67084","TRUE","FALSE","4797"
"100177","39.04625","-8.78585","39.04625, -8.78585","TRUE","FALSE","4800"
"100178","38.98531","-8.87653","38.98531, -8.87653","TRUE","FALSE","4812"
"100179","38.98431","-8.8873","38.98431, -8.8873","FALSE","FALSE","4812"
"100180","39.00012","-8.74451","39.00012, -8.74451","TRUE","FALSE","4860"
"100181","39.31635","-8.68938","39.31635, -8.68938","TRUE","FALSE","4865"
"100182","38.10781","-8.09828","38.10781, -8.09828","FALSE","FALSE","4865"
"100183","39.45277","-8.16856","39.45277, -8.16856","TRUE","FALSE","4874"
"100184","39.45723","-8.1803","39.45723, -8.1803","TRUE","FALSE","4875"
"100185","38.99587","-8.76142","38.99587, -8.76142","TRUE","FALSE","4888"
"100186","38.96506","-8.68246","38.96506, -8.68246","FALSE","FALSE","4888"
"100187","39.44044","-8.28319","39.44044, -8.28319","TRUE","FALSE","4897"
"100188","38.99453","-8.73519","38.99453, -8.73519","TRUE","FALSE","4931"
"100189","39.1151","-8.53748","39.1151, -8.53748","TRUE","FALSE","4998"
"100190","38.9753","-8.85059","38.9753, -8.85059","TRUE","FALSE","5055"
"100191","39.01628","-8.75729","39.01628, -8.75729","TRUE","FALSE","5069"
"100192","38.91211","-8.98782","38.91211, -8.98782","TRUE","FALSE","5073"
"100193","39.34015","-8.61977","39.34015, -8.61977","FALSE","FALSE","5073"
"100194","39.28382","-8.85915","39.28382, -8.85915","TRUE","FALSE","5114"
"100195","38.99517","-8.89922","38.99517, -8.89922","TRUE","FALSE","5155"
"100196","39.44013","-8.51607","39.44013, -8.51607","TRUE","FALSE","5156"
"100197","38.9624","-8.81905","38.9624, -8.81905","TRUE","FALSE","5180"
"100198","38.95889","-8.12137","38.95889, -8.12137","FALSE","FALSE","5180"
"100199","39.02284","-8.90144","39.02284, -8.90144","TRUE","FALSE","5190"
"100200","39.02036","-8.82757","39.02036, -8.82757","FALSE","FALSE","5190"
"100201","38.96014","-8.98388","38.96014, -8.98388","TRUE","FALSE","5191"
"100202","38.99539","-8.75678","38.99539, -8.75678","TRUE","FALSE","5251"
"100203","38.9574","-8.8107","38.9574, -8.8107","TRUE","FALSE","5253"
"100204","38.93904","-8.80497","38.93904, -8.80497","TRUE","FALSE","5273"
"100205","39.30091","-8.68732","39.30091, -8.68732","TRUE","FALSE","5282"
"100206","38.93472","-8.80509","38.93472, -8.80509","TRUE","FALSE","5284"
"100207","39.23675","-8.62405","39.23675, -8.62405","TRUE","FALSE","5285"
"100208","38.94141","-8.80561","38.94141, -8.80561","TRUE","FALSE","5287"
"100209","38.99884","-8.74922","38.99884, -8.74922","TRUE","FALSE","5337"
"100211","39.34827","-8.57282","39.34827, -8.57282","TRUE","FALSE","5391"
"100212","39.14523","-8.73801","39.14523, -8.73801","TRUE","FALSE","5415"
"100213","39.16915","-8.69965","39.16915, -8.69965","TRUE","FALSE","5479"
"100214","39.17973","-8.71449","39.17973, -8.71449","FALSE","FALSE","5479"
"100215","38.98359","-8.53956","38.98359, -8.53956","TRUE","FALSE","5480"
"100216","39.25427","-8.55981","39.25427, -8.55981","TRUE","FALSE","5512"
"100217","39.1914","-8.85812","39.1914, -8.85812","TRUE","FALSE","5541"
"100218","39.42164","-8.48079","39.42164, -8.48079","TRUE","FALSE","5561"
"100219","38.99475","-8.77334","38.99475, -8.77334","TRUE","FALSE","5599"
"100220","38.98961","-8.75393","38.98961, -8.75393","FALSE","FALSE","5599"
"100221","38.98079","-8.76533","38.98079, -8.76533","FALSE","FALSE","5599"
"100222","39.32193","-8.79238","39.32193, -8.79238","TRUE","FALSE","5624"
"100223","39.30515","-8.64551","39.30515, -8.64551","TRUE","FALSE","5633"
"100224","39.34754","-8.55177","39.34754, -8.55177","TRUE","FALSE","5664"
"100225","38.99192","-8.7388","38.99192, -8.7388","TRUE","FALSE","5670"
"100226","38.99924","-9.06539","38.99924, -9.06539","TRUE","FALSE","5686"
"100227","39.0024","-9.03486","39.0024, -9.03486","FALSE","FALSE","5686"
"100228","39.06269","-8.75527","39.06269, -8.75527","TRUE","FALSE","5694"
"100229","38.94128","-8.67284","38.94128, -8.67284","TRUE","FALSE","5699"
"100230","38.9863","-8.75314","38.9863, -8.75314","TRUE","FALSE","5743"
"100231","39.75386","-7.92094","39.75386, -7.92094","TRUE","FALSE","5765"
"100232","39.01329","-8.75164","39.01329, -8.75164","TRUE","FALSE","5785"
"100233","39.13577","-8.76936","39.13577, -8.76936","TRUE","FALSE","5819"
"100234","39.14565","-8.76153","39.14565, -8.76153","FALSE","FALSE","5819"
"100235","39.44049","-8.2831","39.44049, -8.2831","TRUE","FALSE","5826"
"100236","39.01522","-8.80079","39.01522, -8.80079","TRUE","FALSE","5909"
"100237","39.05219","-8.45827","39.05219, -8.45827","TRUE","FALSE","5966"
"100238","39.0134","-8.80874","39.0134, -8.80874","TRUE","FALSE","5990"
"100239","39.01732","-8.7301","39.01732, -8.7301","FALSE","FALSE","5990"
"100241","38.84564","-7.57818","38.84564, -7.57818","TRUE","FALSE","6102"
"100242","39.03062","-8.77299","39.03062, -8.77299","TRUE","FALSE","6114"
"100243","39.142","-8.73845","39.142, -8.73845","TRUE","FALSE","6121"
"100244","39.44306","-8.51587","39.44306, -8.51587","TRUE","FALSE","6123"
"100245","38.95695","-8.95018","38.95695, -8.95018","TRUE","FALSE","6134"
"100246","39.00207","-8.74166","39.00207, -8.74166","TRUE","FALSE","6142"
"100247","39.10499","-8.74038","39.10499, -8.74038","TRUE","FALSE","6161"
"100248","38.99214","-8.77589","38.99214, -8.77589","TRUE","FALSE","6169"
"100249","39.04556","-8.51035","39.04556, -8.51035","TRUE","FALSE","6192"
"100250","38.96781","-8.92006","38.96781, -8.92006","TRUE","FALSE","6217"
"100251","38.95346","-8.80608","38.95346, -8.80608","TRUE","FALSE","6222"
"100252","39.0166","-8.83793","39.0166, -8.83793","TRUE","FALSE","6223"
"100253","39.37863","-8.70181","39.37863, -8.70181","TRUE","FALSE","6232"
"100254","39.00179","-8.76434","39.00179, -8.76434","TRUE","FALSE","6239"
"100255","38.99904","-8.7372","38.99904, -8.7372","FALSE","FALSE","6239"
"100256","39.45965","-8.14329","39.45965, -8.14329","TRUE","FALSE","6261"
"100257","39.01171","-8.73631","39.01171, -8.73631","TRUE","FALSE","6270"
"100258","38.86403","-8.8845","38.86403, -8.8845","TRUE","FALSE","6277"
"100259","38.98523","-8.25909","38.98523, -8.25909","TRUE","FALSE","6278"
"100260","39.00596","-8.91361","39.00596, -8.91361","TRUE","FALSE","6280"
"100261","39.01479","-8.90622","39.01479, -8.90622","FALSE","FALSE","6280"
"100262","39.01928","-8.88704","39.01928, -8.88704","TRUE","FALSE","6289"
"100263","39.3429","-8.55492","39.3429, -8.55492","TRUE","FALSE","6290"
