"5180","2421a"
"6820","2425a"
"6518","2426a"
"6820","2427a"
"7026","2428a"
"6518","2428b"
"517","2429a"
"7894","2432a"
"1669","2433a"
"6134","2438a"
"4610","2439a"
"5484","2440a"
"7545","2441a"
"7545","2442a"
"5670","2443a"
"6575","2444a"
"4500","2444b"
"6575","2445a"
"9992","2447a"
"6134","2447b"
"4610","2448a"
"7234","2449a"
"2848","2450a"
"2848","2451a"
"7918","2453a"
"2844","2454a"
"6134","2455a"
"3356","2455b"
"6846","2456a"
"2758","2456b"
"7472","2457a"
"1985","2457b"
"5088","2458a"
"7558","2458b"
"4601","2459a"
"2244","2459b"
"4537","2460a"
"5223","2460b"
"2793","2461a"
"6606","2462a"
"247","2463a"
"6103","2463b"
"2707","2464a"
"6553","2464b"
"2844","2465a"
"4444","2466a"
"8084","2467a"
"5253","2468a"
"4943","2469a"
"4459","2470a"
"760","2470b"
"7883","2471a"
"4860","2471b"
"1327","2472a"
"401","2472b"
"2848","2473a"
"6553","2473b"
"5574","2474a"
"6134","2474b"
"4610","2475a"
"4622","2476a"
"2793","2477a"
"1815","2477b"
"1667","2478a"
"2247","2479a"
"6026","2480a"
"6560","2482a"
"2381","2483a"
"3762","2485a"
"2707","2485b"
"3762","2486a"
"4444","2487a"
"4444","2488a"
"7341","2489a"
"6341","2489b"
"2597","2492a"
"8226","2492b"
"6560","2494a"
"6586","2495a"
"6586","2496a"
"7851","2497a"
"1624","2498a"
"5659","2499a"
"6586","2500a"
"1146","2500b"
"4444","2503a"
"438","2504a"
"4444","2504b"
"7866","2506a"
"4459","2507a"
"5337","2508a"
"8470","2509a"
"4766","2510a"
"4953","2511a"
"6575","2512a"
"3919","2512b"
"8478","2514a"
"6518","2515a"
"6518","2516a"
"1105","2516b"
"7883","2517a"
"8252","2522a"
"7818","2526a"
"8084","2529a"
"2707","2530a"
"2427","2530b"
"5599","2533a"
"7883","2542a"
"2323","2543a"
"3189","2544a"
"2844","2545a"
"7545","2548a"
"500","2548b"
"5381","2549a"
"4815","2549b"
"2597","2550a"
"6626","2553a"
"6686","2554a"
"2029","2554b"
"6685","2555a"
"3356","2555b"
"3356","2556a"
"6558","2561a"
"6103","2562a"
"5574","2563a"
"8479","2565a"
"2844","2566a"
"4943","2567a"
"6632","2569a"
"6553","2570a"
"6626","2570b"
"4444","2571a"
"6649","2571b"
"6187","2572a"
"319","2573a"
"5180","2574a"
"1105","2574b"
"4766","2575a"
"5694","2576a"
"6485","2577a"
"2247","2578a"
"2793","2579a"
"6270","2579b"
"4444","2585a"
"19","2586a"
"6575","2587a"
"1815","2588a"
"1815","2589a"
"1815","2590a"
"4860","2591a"
"6518","2592a"
"1969","2593a"
"2279","2594a"
"6518","2594b"
"7647","2595a"
"7866","2595b"
"2844","2597a"
"6846","2598a"
"6839","2599a"
"247","2600a"
"7883","2601a"
"8374","2602a"
"2707","2603a"
"1815","2603b"
"2277","2604a"
"7259","2605a"
"6339","2605b"
"5845","2606a"
"6127","2607a"
"5845","2607b"
"2940","2608a"
"4444","2608b"
"2758","2609a"
"2844","2609b"
"5180","2612a"
"5909","2613a"
"6103","2614a"
"7698","2614b"
"7503","2615a"
"6439","2616a"
"7462","2616b"
"2244","2617a"
"6339","2619a"
"1815","2619b"
"5190","2620a"
"7545","2622a"
"1105","2622b"
"6518","2629a"
"6831","2630a"
"7233","2631a"
"4766","2632a"
"4766","2632b"
"247","2633a"
"4500","2633b"
"2838","2635a"
"6606","2636a"
"6812","2637a"
"1146","2637b"
"2112","2639a"
"6605","2640a"
"8223","2640b"
"8084","2641a"
"2381","2642a"
"5190","2646a"
"762","2647a"
"2838","2648a"
"7579","2650a"
"4444","2653a"
"6280","2654a"
"7417","2654b"
"6553","2658a"
"2793","2659a"
"7193","2660a"
"2793","2661a"
"4953","2661b"
"8226","2662a"
"2277","2662b"
"5877","2663a"
"6270","2664a"
"1105","2665a"
"1800","2666a"
"4357","2667a"
"1572","2668a"
"4357","2671a"
"1815","2674a"
"1815","2675a"
"1815","2676a"
"5599","2677a"
"1815","2677b"
"8084","2678a"
"4437","2681a"
"6518","2683a"
"2844","2685a"
"8084","2686a"
"6649","2687a"
"6831","2687b"
"6127","2690a"
"6518","2691a"
"6518","2692a"
"8363","2694a"
"247","2695a"
"6586","2697a"
"6586","2698a"
"4712","2699a"
"2844","2705a"
"2848","2706a"
"3910","2708a"
"5817","2710a"
"4841","2711a"
"6885","2712a"
"6411","2714a"
"7603","2715a"
"6127","2716a"
"2277","2717a"
"518","2718a"
"518","2720a"
"5180","2723a"
"6602","2735a"
"19","2738a"
"8226","2739a"
"445","2740a"
"6243","2747a"
"4800","2748a"
"1146","2749a"
"5287","2750a"
"4888","2751a"
"2427","2752a"
"6280","2753a"
"7866","2755a"
"5670","2756a"
"4444","2757a"
"7910","2765a"
"8508","2766a"
"7450","2775a"
"4699","2776a"
"602","2777a"
"4775","2783a"
"1552","2784a"
"238","2785a"
"8223","2787a"
"6602","2789a"
"6270","2790a"
"5670","2791a"
"2057","2793a"
"7883","2794a"
"7149","2795a"
"4188","2796a"
"4389","2798a"
"7234","2799a"
"674","2800a"
"5330","2801a"
"6553","2802a"
"7233","2809a"
"7581","2810a"
"2611","2814a"
"2427","2816a"
"5180","2817a"
"4766","2819a"
"2023","2821a"
"6605","2821b"
"6553","2822a"
"4601","2822b"
"6134","2823a"
"4500","2824a"
"5909","2825a"
"4712","2825b"
"6599","2828a"
"7698","2829a"
"7417","2830a"
"6553","2832a"
"4444","2842a"
"6373","2843a"
"2707","2844a"
"6217","2845a"
"3599","2848a"
"2023","2849a"
"2323","2849b"
"3189","2850a"
"6373","2851a"
"8486","2862a"
"8486","2863a"
"2023","2865a"
"6553","2867a"
"2838","2868a"
"2247","2871a"
"2793","2872a"
"6699","2872b"
"5877","2873a"
"5966","2874a"
"8252","2876a"
"3524","2877a"
"6560","2878a"
"2844","2885a"
"2793","2886a"
"4610","2887a"
"7066","2889a"
"13","2890a"
"2793","2895a"
"6586","2897a"
"7233","2898a"
"2844","2899a"
"2848","2900a"
"6586","2901a"
"4693","2902a"
"7234","2904a"
"7755","2905a"
"7755","2906a"
"5785","2911a"
"6134","2915a"
"4610","2917a"
"937","2923a"
"937","2925a"
"7545","2926a"
"5655","2927a"
"7883","2929a"
"3100","2930a"
"5180","2930b"
"5381","2931a"
"6553","2936a"
"2793","2937a"
"4444","2938a"
"6586","2939a"
"5659","2945a"
"6602","2946a"
"5155","2948a"
"3012","2950a"
"6147","2952a"
"6812","2954a"
"7856","2959a"
"5699","2960a"
"6341","2961a"
"6553","2962a"
"6217","2962b"
"5966","2964a"
"6560","2965a"
"6632","2966a"
"6710","2968a"
"7558","2969a"
"3356","2969b"
"5845","2975a"
"3100","2984a"
"4658","2985a"
"6134","2986a"
"8486","2986b"
"2793","2987a"
"4860","2997a"
"4888","2998a"
"1985","2999a"
"7799","3009a"
"2316","3010a"
"5330","3014a"
"7581","3014b"
"1969","3016a"
"6270","3017a"
"2793","3020a"
"7026","3020b"
"5966","3021a"
"6134","3023a"
"4601","3025a"
"7417","3026a"
"2023","3026b"
"6103","3027a"
"5287","3027b"
"2023","3027c"
"2844","3028a"
"401","3028b"
"2023","3028c"
"4500","3029a"
"7408","3035a"
"4841","3036a"
"4841","3037a"
"5073","3038a"
"1552","3039a"
"5694","3039b"
"7234","3040a"
"6884","3041a"
"2844","3044a"
"6846","3045a"
"7807","3046a"
"6289","3048a"
"8844","3049a"
"6745","3050a"
"2793","3050b"
"6626","3051a"
"6699","3051b"
"5155","3052a"
"6629","3053a"
"6699","3053b"
"3851","3054a"
"7698","3054b"
"6103","3055a"
"2366","3056a"
"7503","3061a"
"6576","3064a"
"5574","3064b"
"2611","3065a"
"2747","3066a"
"6161","3067a"
"7442","3077a"
"4658","3078a"
"7355","3079a"
"1582","3080a"
"6602","3088a"
"6602","3089a"
"6373","3090a"
"1508","3091a"
"4716","3091b"
"7745","3092a"
"3189","3094a"
"2323","3095a"
"5966","3097a"
"3299","3098a"
"1146","3098b"
"6849","3099a"
"2344","3100a"
"2793","3102a"
"6339","3103a"
"762","3104a"
"7545","3104b"
"8374","3105a"
"602","3107a"
"7450","3108a"
"4699","3109a"
"6649","3110a"
"7026","3111a"
"7026","3112a"
"4888","3113a"
"6686","3114a"
"6685","3115a"
"7066","3116a"
"178","3117a"
"2279","3117b"
"4376","3118a"
"4658","3129a"
"7385","3130a"
"6121","3132a"
"6553","3137a"
"8157","3138a"
"4622","3138b"
"247","3140a"
"6280","3141a"
"5180","3146a"
"8667","3147a"
"6285","3150a"
"8252","3161a"
"4500","3162a"
"1146","3163a"
"4841","3164a"
"2277","3168a"
"6264","3169a"
"6280","3170a"
"7545","3171a"
"6339","3172a"
"4953","3173a"
"6103","3174a"
"7545","3174b"
"4444","3175a"
"5180","3176a"
"6553","3177a"
"3546","3180a"
"3100","3185a"
"6232","3186a"
"2562","3187a"
"5659","3188a"
"4361","3191a"
"4361","3192a"
"4841","3193a"
"6553","3194a"
"8157","3195a"
"6553","3195b"
"7856","3200a"
"178","3202a"
"6127","3203a"
"4437","3204a"
"6616","3206a"
"2611","3207a"
"2747","3208a"
"6575","3209a"
"7545","3212a"
"836","3213a"
"7545","3220a"
"93","3221a"
"8344","3223a"
"5155","3224a"
"5743","3225a"
"5670","3226a"
"6943","3227a"
"4716","3227b"
"6943","3228a"
"6699","3231a"
"4658","3233a"
"6553","3234a"
"6373","3237a"
"4722","3238a"
"178","3239a"
"5180","3242a"
"7883","3246a"
"2707","3247a"
"7417","3249a"
"4437","3256a"
"2793","3257a"
"6280","3261a"
"5180","3262a"
"6339","3263a"
"2427","3264a"
"4610","3265a"
"6602","3265b"
"4610","3266a"
"7182","3266b"
"4903","3267a"
"2427","3267b"
"3707","3268a"
"2848","3268b"
"5155","3270a"
"5743","3271a"
"6632","3272a"
"6134","3274a"
"2793","3275a"
"6142","3276a"
"2597","3279a"
"2268","3282a"
"8252","3282b"
"6262","3283a"
"2323","3283b"
"3189","3284a"
"6839","3285a"
"517","3286a"
"517","3287a"
"13","3291a"
"7287","3292a"
"8226","3294a"
"3990","3297a"
"8374","3298a"
"4815","3299a"
"6605","3299b"
"5337","3300a"
"659","3302a"
"3742","3304a"
"7423","3305a"
"4502","3306a"
"4712","3308a"
"1283","3309a"
"6398","3310a"
"1777","3311a"
"4615","3312a"
"2844","3315a"
"5305","3316a"
"2793","3317a"
"4953","3318a"
"4443","3318b"
"4841","3323a"
"8545","3324a"
"4841","3325a"
"6884","3326a"
"1969","3327a"
"6439","3331a"
"6699","3333a"
"8374","3333b"
"178","3334a"
"5253","3335a"
"7385","3340a"
"5287","3343a"
"5253","3344a"
"7866","3345a"
"6269","3349a"
"6575","3350a"
"2611","3354a"
"8094","3355a"
"816","3357a"
"6553","3362a"
"517","3364a"
"4888","3374a"
"5155","3375a"
"6439","3376a"
"4943","3379a"
"1815","3381a"
"6518","3383a"
"5287","3388a"
"92","3389a"
"178","3392a"
"7856","3405a"
"3100","3406a"
"2793","3410a"
"8479","3411a"
"5070","3412a"
"6270","3413a"
"6280","3414a"
"6280","3415a"
"4403","3422a"
"2793","3423a"
"6553","3427a"
"5330","3429a"
"2427","3430a"
"2427","3431a"
"4500","3432a"
"4712","3435a"
"3356","3436a"
"3546","3437a"
"2029","3438a"
"8223","3444a"
"8479","3445a"
"4444","3446a"
"5180","3447a"
"7385","3454a"
"4389","3455a"
"2758","3456a"
"5337","3458a"
"3855","3459a"
"2838","3460a"
"7233","3461a"
"8486","3461b"
"5088","3462a"
"3851","3463a"
"6885","3463b"
"6123","3464a"
"6820","3464b"
"8481","3465a"
"4437","3469a"
"4712","3475a"
"5180","3477a"
"8226","3479a"
"8226","3480a"
"2793","3483a"
"4459","3484a"
"5743","3485a"
"5155","3487a"
"5190","3488a"
"6602","3489a"
"5845","3490a"
"8226","3491a"
"3484","3492a"
"5699","3496a"
"4712","3516a"
"4712","3517a"
"6739","3518a"
"6839","3518b"
"6739","3519a"
"1815","3521a"
"1815","3522a"
"2516","3525a"
"6943","3526a"
"7503","3527a"
"3356","3530a"
"8479","3533a"
"6341","3534a"
"4362","3536a"
"3707","3537a"
"3524","3537b"
"7234","3538a"
"1800","3539a"
"1131","3540a"
"8486","3540b"
"3502","3543a"
"5574","3544a"
"3502","3546a"
"4444","3547a"
"7856","3548a"
"4953","3549a"
"5190","3550a"
"19","3551a"
"5633","3568a"
"6602","3573a"
"6264","3577a"
"4943","3578a"
"5070","3580a"
"760","3581a"
"2323","3582a"
"3189","3583a"
"760","3585a"
"5070","3586a"
"7066","3587a"
"7234","3588a"
"1815","3588b"
"4444","3589a"
"8486","3589b"
"7964","3590a"
"7964","3591a"
"4444","3592a"
"6943","3600a"
"1985","3600b"
"7503","3601a"
"7503","3601b"
"6439","3602a"
"3356","3602b"
"2244","3603a"
"2844","3608a"
"2844","3609a"
"6846","3610a"
"6846","3611a"
"8226","3612a"
"6280","3613a"
"7508","3613b"
"6280","3614a"
"7193","3615a"
"6280","3618a"
"438","3619a"
"438","3620a"
"6280","3621a"
"2707","3623a"
"3012","3624a"
"5337","3624b"
"4437","3625a"
"4712","3626a"
"4712","3627a"
"7543","3628a"
"7543","3629a"
"4775","3630a"
"6553","3631a"
"6553","3632a"
"7066","3635a"
"847","3636a"
"445","3636b"
"445","3637a"
"847","3637b"
"7866","3642a"
"4943","3643a"
"7026","3643b"
"6134","3644a"
"6560","3644b"
"3707","3645a"
"6626","3645b"
"5966","3646a"
"6285","3647a"
"5670","3648a"
"7066","3650a"
"6586","3651a"
"415","3652a"
"2277","3653a"
"8226","3653b"
"438","3656a"
"7777","3656b"
"7856","3657a"
"6849","3657b"
"7545","3658a"
"4775","3659a"
"2800","3660a"
"8226","3663a"
"5845","3664a"
"1377","3667a"
"4444","3673a"
"4712","3673b"
"2023","3679a"
"6602","3680a"
"7492","3681a"
"7856","3694a"
"7856","3695a"
"5484","3696a"
"5484","3697a"
"7417","3698a"
"8252","3700a"
"8226","3700b"
"5845","3701a"
"8252","3701b"
"7545","3704a"
"6553","3707a"
"5253","3708a"
"5253","3709a"
"2940","3711a"
"7959","3711b"
"2427","3712a"
"760","3712b"
"2427","3713a"
"7234","3714a"
"2848","3714b"
"6605","3715a"
"5337","3716a"
"2940","3719a"
"2940","3720a"
"4610","3727a"
"6134","3728a"
"6602","3729a"
"6812","3732a"
"2793","3733a"
"4437","3734a"
"8456","3735a"
"3299","3748a"
"3619","3752a"
"8108","3755a"
"8108","3756a"
"438","3757a"
"438","3758a"
"1146","3761a"
"6127","3762a"
"1815","3763a"
"6943","3770a"
"7558","3771a"
"1259","3771b"
"2758","3772a"
"1800","3772b"
"2244","3773a"
"2885","3773b"
"1259","3774a"
"4389","3776a"
"8479","3778a"
"8479","3779a"
"1815","3780a"
"4459","3783a"
"6575","3784a"
"6142","3785a"
"6586","3786a"
"111","3788a"
"6885","3790a"
"6885","3791a"
"2747","3792a"
"2747","3793a"
"7912","3794a"
"5180","3794b"
"7912","3795a"
"1508","3798a"
"4389","3799a"
"1800","3800a"
"1800","3800b"
"2116","3803a"
"7579","3804a"
"4444","3805a"
"1815","3806a"
"4444","3806b"
"6831","3807a"
"6280","3810a"
"6280","3811a"
"4716","3812a"
"4716","3813a"
"4722","3814a"
"4722","3815a"
"6553","3818a"
"7483","3820a"
"7483","3821a"
"6147","3822a"
"8486","3823a"
"4712","3826a"
"2427","3829a"
"2366","3838a"
"238","3838b"
"238","3839a"
"5190","3840a"
"5190","3841a"
"8226","3842a"
"5190","3843a"
"178","3844a"
"178","3845a"
"2102","3847a"
"2707","3847b"
"6439","3848a"
"6026","3848b"
"4444","3849a"
"6943","3849b"
"7558","3850a"
"4444","3850b"
"2244","3851a"
"4943","3854a"
"6586","3855a"
"6586","3856a"
"2381","3857a"
"7755","3857b"
"6339","3858a"
"2381","3858b"
"5253","3859a"
"4953","3859b"
"5253","3860a"
"762","3861a"
"4722","3862a"
"178","3863a"
"5253","3864a"
"2793","3870a"
"6629","3872a"
"6411","3873a"
"7587","3875a"
"8126","3876a"
"4943","3877a"
"401","3878a"
"2793","3879a"
"178","3880a"
"5337","3880b"
"5253","3881a"
"2838","3882a"
"2844","3882b"
"6091","3884a"
"1166","3888a"
"1166","3890a"
"6584","3891a"
"7545","3894a"
"3678","3895a"
"6629","3896a"
"5337","3898a"
"3742","3904a"
"6831","3909a"
"6839","3910a"
"2844","3915a"
"8049","3916a"
"6602","3919a"
"7545","3920a"
"4610","3922a"
"4437","3923a"
"6134","3925a"
"8226","3927a"
"2277","3928a"
"4459","3929a"
"6586","3930a"
"5253","3931a"
"4888","3931b"
"3990","3932a"
"3990","3933a"
"2844","3934a"
"3677","3935a"
"8529","3938a"
"5190","3938b"
"7149","3941a"
"8252","3943a"
"7462","3943b"
"2427","3950a"
"1985","3950b"
"6134","3951a"
"2427","3951b"
"2707","3952a"
"4444","3953a"
"1969","3956a"
"887","3957a"
"7588","3958a"
"2707","3958b"
"4444","3959a"
"4953","3960a"
"4444","3960b"
"2427","3961a"
"2427","3962a"
"1800","3964a"
"2369","3966a"
"2793","3966b"
"7856","3967a"
"1815","3968a"
"7066","3972a"
"2369","3980a"
"518","3980b"
"7549","3981a"
"4712","3984a"
"4712","3985a"
"816","3987a"
"8374","3987b"
"1815","3988a"
"6341","3992a"
"6127","3993a"
"8470","3998a"
"8449","3999a"
"1815","4000a"
"4716","4001a"
"4716","4002a"
"6586","4003a"
"6280","4004a"
"6280","4005a"
"5638","4009a"
"2793","4012a"
"2848","4015a"
"6820","4016a"
"6804","4017a"
"4500","4021a"
"2844","4024a"
"6846","4025a"
"4693","4026a"
"4403","4031a"
"517","4033a"
"1800","4040a"
"8667","4041a"
"6560","4043a"
"9992","4049a"
"2575","4050a"
"6606","4051a"
"602","4052a"
"2427","4053a"
"2427","4054a"
"517","4056a"
"4437","4058a"
"6121","4061a"
"6121","4062a"
"8667","4063a"
"517","4066a"
"7883","4067a"
"8084","4068a"
"8449","4071a"
"1146","4071b"
"8084","4074a"
"5190","4075a"
"5381","4075b"
"7545","4076a"
"6127","4082a"
"6278","4083a"
"6642","4085a"
"7610","4086a"
"4437","4087a"
"8226","4089a"
"6134","4089b"
"4500","4090a"
"4860","4090b"
"3990","4091a"
"8000","4101a"
"4459","4102a"
"7866","4103a"
"2844","4104a"
"6575","4107a"
"7698","4108a"
"7341","4108b"
"2844","4109a"
"7698","4110a"
"6575","4110b"
"6134","4113a"
"6134","4114a"
"8310","4117a"
"8310","4118a"
"4610","4119a"
"6134","4120a"
"4800","4122a"
"8226","4127a"
"2844","4136a"
"851","4138a"
"7856","4140a"
"8108","4141a"
"8108","4142a"
"3677","4147a"
"3762","4148a"
"3619","4148b"
"3762","4149a"
"2800","4152a"
"8226","4153a"
"8226","4154a"
"8407","4155a"
"8407","4156a"
"4444","4157a"
"7462","4158a"
"7777","4160a"
"6621","4163a"
"2244","4164a"
"3356","4165a"
"1985","4166a"
"6553","4167a"
"2848","4168a"
"7558","4173a"
"7866","4174a"
"2029","4175a"
"2793","4175b"
"7503","4176a"
"2793","4177a"
"2793","4180a"
"5966","4182a"
"2946","4183a"
"6103","4183b"
"8529","4184a"
"2247","4185a"
"2277","4186a"
"4251","4188a"
"6121","4212a"
"6586","4217a"
"8157","4219a"
"7066","4259a"
"7503","4267a"
"5624","4268a"
"7587","4273a"
"7698","4287a"
"2427","4302a"
"6586","4303a"
"6373","4304a"
"4722","4305a"
"4716","4306a"
"8226","4329a"
"8486","4334a"
"8529","4345a"
"4860","4347a"
"7558","4357a"
"2758","4358a"
"2244","4362a"
"6616","4370a"
"8157","4379a"
"8529","4380a"
"1800","4387a"
"1259","4388a"
"8449","4391a"
"3484","4392a"
"1800","4400a"
"8094","4401a"
"7021","4404a"
"8486","4410a"
"4775","4412a"
"6616","4425a"
"6616","4426a"
"2244","4432a"
"6943","4433a"
"4389","4440a"
"6134","4452a"
"9998","4483a"
"4444","4484a"
"3697","4496a"
"3697","4497a"
"4865","4498a"
"6586","4500a"
"2507","4519a"
"6739","4539a"
"7579","4540a"
"7856","4543a"
"7558","4570a"
"6937","4586a"
"2244","4607a"
"8252","4613a"
"2516","4627a"
"7866","4636a"
"2244","4649a"
"6739","4650a"
"6280","4658a"
"4888","4659a"
"4420","4668a"
"2316","4697a"
"8001","4700a"
"8121","5520a"
"5966","10731a"
"5966","10733a"
"8844","10740a"
"5732","10750a"
"2865","10752a"
"4841","10757a"
"2865","10758a"
"3524","10760a"
"392","10761a"
"2680","10763a"
"4841","10767a"
"4841","10768a"
"500","10769a"
"4500","10770a"
"7799","10771a"
"5337","10773a"
"4658","10775a"
"7408","10777a"
"5765","10780a"
"5251","10781a"
"4658","10783a"
"7777","10793a"
"7777","10794a"
"5966","10795a"
"7815","10801a"
"7450","10802a"
"4699","10803a"
"7610","10805a"
"178","10811a"
"6560","10816a"
"1601","10820a"
"1650","10821a"
"1624","10822a"
"1626","10823a"
"1646","10824a"
"7680","10825a"
"4502","10826a"
"5966","10827a"
"2597","10831a"
"7462","10846a"
"7503","10854a"
"2244","10856a"
"6560","10858a"
"7185","10859a"
"7579","10871a"
"7799","10872a"
"6586","10877a"
"1327","10878a"
"5599","10891a"
"19","10895a"
"19","10899a"
"2057","10900a"
"6560","10906a"
"6649","10907a"
"7755","10909a"
"2427","10910a"
"4500","10911a"
"6618","10914a"
"1969","10917a"
"7647","10918a"
"5251","10938a"
"1815","10939a"
"7883","10943a"
"7603","10953a"
"6411","10954a"
"6626","10955a"
"5877","10959a"
"1552","10967a"
"2680","10970a"
"2800","10971a"
"6605","10984a"
"8108","10985a"
"6648","10997a"
"2244","10999a"
"7503","11000a"
"5200","11001a"
"2516","11002a"
"2277","11003a"
"2247","11004a"
"5624","11005a"
"1746","11006a"
"6553","11009a"
"6553","11019a"
"7612","11022a"
"6575","11023a"
"7355","11026a"
"7234","11028a"
"3100","11030a"
"9626","11031a"
"4389","11037a"
"1552","11038a"
"1552","11039a"
"7234","11040a"
"6885","11044a"
"7647","11045a"
"1446","11046a"
"2279","11047a"
"6884","11049a"
"6885","11050a"
"6648","11051a"
"7647","11052a"
"1446","11053a"
"6884","11054a"
"6884","11056a"
"5785","11058a"
"2707","11060a"
"4658","11071a"
"6833","11072a"
"7355","11075a"
"438","11076a"
"1815","11079a"
"2102","11086a"
"2800","11087a"
"2244","11088a"
"2244","11089a"
"4376","11090a"
"4841","11091a"
"4376","11093a"
"4841","11094a"
"6269","11096a"
"7833","11097a"
"6626","11101a"
"6586","11102a"
"6640","11103a"
"2793","11107a"
"2707","11108a"
"6602","11110a"
"5966","11119a"
"6560","11120a"
"7549","11124a"
"7549","11125a"
"1552","11126a"
"6586","11127a"
"6586","11128a"
"6634","11144a"
"6634","11145a"
"1146","11147a"
"5180","11148a"
"6626","11149a"
"4888","11152a"
"2277","11153a"
"517","11154a"
"6699","11168a"
"7205","11169a"
"571","11170a"
"6699","11171a"
"2844","11172a"
"4610","11173a"
"5251","11175a"
"6560","11182a"
"2707","11191a"
"5180","11192a"
"2707","11197a"
"2848","11199a"
"7742","11206a"
"2023","11210a"
"7462","11212a"
"178","11215a"
"8479","11216a"
"5966","11218a"
"6134","11220a"
"8332","11221a"
"3990","11226a"
"178","11227a"
"178","11228a"
"6373","11229a"
"2277","11230a"
"4658","11231a"
"2865","11234a"
"2838","11235a"
"1985","11239a"
"2758","11240a"
"3012","11241a"
"5251","11245a"
"3851","11249a"
"6127","11250a"
"6560","11251a"
"7549","11253a"
"5088","11257a"
"2707","11258a"
"6602","11260a"
"4443","11263a"
"4362","11264a"
"6685","11265a"
"6686","11266a"
"9992","11281a"
"7417","11282a"
"2247","11283a"
"2247","11284a"
"6560","11285a"
"6560","11286a"
"6602","11287a"
"2707","11290a"
"3012","11294a"
"3012","11295a"
"1841","11296a"
"2793","11303a"
"2848","11308a"
"6127","11309a"
"4874","11313a"
"8486","11322a"
"8486","11323a"
"4389","11324a"
"7603","11327a"
"6411","11328a"
"6629","11329a"
"6411","11330a"
"1131","11331a"
"5624","11332a"
"5624","11336a"
"7442","11337a"
"2793","11339a"
"5330","11346a"
"6315","11351a"
"3546","11352a"
"3546","11353a"
"2350","11357a"
"2350","11358a"
"2244","11359a"
"2946","11364a"
"6103","11365a"
"4746","11368a"
"5180","11370a"
"6411","11374a"
"4444","11375a"
"5200","11377a"
"5654","11378a"
"3100","11379a"
"7442","11380a"
"8984","11386a"
"8374","11396a"
"7883","11397a"
"760","11398a"
"2244","11401a"
"2131","11402a"
"2131","11403a"
"2131","11404a"
"2248","11406a"
"8226","11410a"
"1004","11411a"
"2758","11418a"
"6903","11419a"
"6518","11435a"
"6518","11436a"
"2844","11438a"
"2029","11445a"
"6439","11446a"
"3546","11447a"
"7803","11448a"
"2244","11449a"
"5190","11455a"
"6903","11459a"
"4888","11460a"
"8223","11472a"
"7883","11478a"
"518","11485a"
"6616","14602a"
"461","17343a"
"7579","17344a"
"7826","17345a"
"178","17347a"
"392","17349a"
"1131","17350a"
"7234","17351a"
"6632","17352a"
"7840","17353a"
"6632","17355a"
"6632","17356a"
"6649","17357a"
"5765","17358a"
"7842","17359a"
"7844","17360a"
"1301","17361a"
"319","17362a"
"4654","17363a"
"1086","17365a"
"6475","17366a"
"1105","17367a"
"438","17368a"
"7698","17369a"
"6332","17370a"
"7826","17371a"
"1563","17372a"
"5361","17373a"
"5634","17374a"
"7766","17375a"
"7815","17376a"
"4654","17377a"
"6266","17379a"
"7818","17380a"
"6618","17381a"
"5180","17382a"
"6599","17383a"
"6599","17384a"
"8486","17385a"
"8157","17386a"
"2023","17387a"
"6604","17388a"
"7818","17389a"
"6560","17390a"
"7698","17391a"
"7698","17392a"
"816","17393a"
"8223","17394a"
"6462","17395a"
"6868","17397a"
"7737","17398a"
"5160","17399a"
"8486","17400a"
"1800","17402a"
"5088","17403a"
"7035","17404a"
"2793","17411a"
"8844","17412a"
"5694","17413a"
"9992","17414a"
"2316","17415a"
"6196","17418a"
"6196","17419a"
"2316","17420a"
"5966","17421a"
"6553","17422a"
"2023","17423a"
"5694","17424a"
"6468","17426a"
"6685","17427a"
"4188","17428a"
"7035","17429a"
"5371","17430a"
"6575","17431a"
"6536","17433a"
"8157","17435a"
"7417","17437a"
"4188","17438a"
"4188","17439a"
"4188","17440a"
"2793","17441a"
"5909","17442a"
"6575","17443a"
"6300","17444a"
"1815","17445a"
"6604","17452a"
"2707","17454a"
"6586","17455a"
"2844","17456a"
"3097","17457a"
"5694","17458a"
"5512","17461a"
"2029","17462a"
"7166","17463a"
"1985","17464a"
"7066","17465a"
"6134","17466a"
"4601","17467a"
"7417","17468a"
"4500","17469a"
"2707","17470a"
"7799","17471a"
"7579","17472a"
"7579","17473a"
"2838","17475a"
"5330","17476a"
"6243","17478a"
"6649","17480a"
"6649","17481a"
"5180","17482a"
"4650","17483a"
"1985","17487a"
"6561","17488a"
"7558","17489a"
"2516","17491a"
"7391","17492a"
"3356","17493a"
"4881","17494a"
"6626","17496a"
"5966","17497a"
"7444","17499a"
"7690","17500a"
"6846","17501a"
"2844","17502a"
"1563","17504a"
"2029","17505a"
"6561","17506a"
"1815","17507a"
"111","17508a"
"5251","17509a"
"4610","17510a"
"1815","17511a"
"6553","17512a"
"6266","17513a"
"7193","17514a"
"7193","17515a"
"2316","17516a"
"3851","17517a"
"2838","17518a"
"2848","17519a"
"178","17520a"
"7580","17521a"
"6187","17523a"
"4961","17525a"
"1563","17526a"
"5180","17527a"
"6518","17528a"
"500","17529a"
"6518","17529b"
"5287","17530a"
"6553","17531a"
"4407","17532a"
"8108","17533a"
"7698","17534a"
"3546","17534b"
"7558","17535a"
"7784","17535b"
"2244","17536a"
"1301","17538a"
"7799","17539a"
